incrad,minsep,crowder_potential,phi_slot,phi_membrane,Deff_membrane
2.19,3.92,-0.25,0.992292728,0.744219546,0.73753503
2.19,3.39,-0.06,0.992292728,0.744219546,0.737538951
2.19,3.39,-0.06,0.992292728,0.744219546,0.737529748
2.19,3.39,-0.06,0.992292728,0.744219546,0.737529748
2.19,3.39,-0.06,0.992292728,0.744219546,0.737529748
2.19,3.39,-0.06,0.992292728,0.744219546,0.737537282
2.75,0.7,0.12,0.699229602,0.524422201,0.408520868
2.75,0.7,0.12,0.699229602,0.524422201,0.409338764
2.75,0.7,0.12,0.699229602,0.524422201,0.408256562
2.75,0.7,0.12,0.699229602,0.524422201,0.409210405
2.75,0.7,0.12,0.699229602,0.524422201,0.408317316
2.75,0.7,0,0.699229602,0.524422201,0.413099636
2.75,0.7,0,0.699229602,0.524422201,0.414049951
2.75,0.7,0,0.699229602,0.524422201,0.41328847
2.75,0.7,0,0.699229602,0.524422201,0.414162912
2.75,0.7,0,0.699229602,0.524422201,0.412903064
2.75,1.77,0.06,0.992292728,0.744219546,0.737539749
2.75,1.77,0.06,0.992292728,0.744219546,0.737529571
2.75,1.77,0.06,0.992292728,0.744219546,0.737538951
2.75,1.77,0.06,0.992292728,0.744219546,0.737537282
2.75,1.77,0.06,0.992292728,0.744219546,0.737529748
2.75,1.77,0,0.992292728,0.744219546,0.737539749
2.75,1.77,0,0.992292728,0.744219546,0.73753503
2.75,1.77,0,0.992292728,0.744219546,0.737529748
2.75,1.77,0,0.992292728,0.744219546,0.737529748
2.75,1.77,0,0.992292728,0.744219546,0.737538951
2.75,0.7,0.19,0.699229602,0.524422201,0.401727415
2.75,0.7,0.19,0.699229602,0.524422201,0.402386949
2.75,0.7,0.19,0.699229602,0.524422201,0.404350873
2.75,0.7,0.19,0.699229602,0.524422201,0.406519526
2.75,0.7,0.19,0.699229602,0.524422201,0.404790071
2.75,1.77,-0.12,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.12,0.992292728,0.744219546,0.737539749
2.75,1.77,-0.12,0.992292728,0.744219546,0.737540066
2.75,1.77,-0.12,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.12,0.992292728,0.744219546,0.73752587
2.75,1.24,0.25,0.699229602,0.524422201,0.388056975
2.75,1.24,0.25,0.699229602,0.524422201,0.38590836
2.75,1.24,0.25,0.699229602,0.524422201,0.387488989
2.75,1.24,0.25,0.699229602,0.524422201,0.388292104
2.75,1.24,0.25,0.699229602,0.524422201,0.385105823
2.75,1.24,-0.25,0.699229602,0.524422201,0.435396565
2.75,1.24,-0.25,0.699229602,0.524422201,0.434789505
2.75,1.24,-0.25,0.699229602,0.524422201,0.430970958
2.75,1.24,-0.25,0.699229602,0.524422201,0.437226062
2.75,1.24,-0.25,0.699229602,0.524422201,0.432721754
2.75,1.77,-0.06,0.992292728,0.744219546,0.737537282
2.75,1.77,-0.06,0.992292728,0.744219546,0.73753503
2.75,1.77,-0.06,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.06,0.992292728,0.744219546,0.73752587
2.75,1.77,-0.06,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.19,0.992292728,0.744219546,0.737539749
2.75,1.77,-0.19,0.992292728,0.744219546,0.737539749
2.75,1.77,-0.19,0.992292728,0.744219546,0.737540066
2.75,1.77,-0.19,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.19,0.992292728,0.744219546,0.73752587
2.75,1.24,0.19,0.699229602,0.524422201,0.388659265
2.75,1.24,0.19,0.699229602,0.524422201,0.393848561
2.75,1.24,0.19,0.699229602,0.524422201,0.391488257
2.75,1.24,0.19,0.699229602,0.524422201,0.391734276
2.75,1.24,0.19,0.699229602,0.524422201,0.393387103
2.75,1.24,0.12,0.699229602,0.524422201,0.3970638
2.75,1.24,0.12,0.699229602,0.524422201,0.396340116
2.75,1.24,0.12,0.699229602,0.524422201,0.39683882
2.75,1.24,0.12,0.699229602,0.524422201,0.396726204
2.75,1.24,0.12,0.699229602,0.524422201,0.398084127
2.75,1.24,-0.19,0.699229602,0.524422201,0.426826766
2.75,1.24,-0.19,0.699229602,0.524422201,0.427715114
2.75,1.24,-0.19,0.699229602,0.524422201,0.431003458
2.75,1.24,-0.19,0.699229602,0.524422201,0.428476784
2.75,1.24,-0.19,0.699229602,0.524422201,0.429410798
2.75,0.7,0.06,0.699229602,0.524422201,0.409817361
2.75,0.7,0.06,0.699229602,0.524422201,0.408927381
2.75,0.7,0.06,0.699229602,0.524422201,0.410267591
2.75,0.7,0.06,0.699229602,0.524422201,0.410817742
2.75,0.7,0.06,0.699229602,0.524422201,0.410344084
2.75,1.77,0.12,0.992292728,0.744219546,0.737539749
2.75,1.77,0.12,0.992292728,0.744219546,0.737529571
2.75,1.77,0.12,0.992292728,0.744219546,0.737537282
2.75,1.77,0.12,0.992292728,0.744219546,0.737537282
2.75,1.77,0.12,0.992292728,0.744219546,0.737540066
2.75,1.77,0.19,0.992292728,0.744219546,0.73753503
2.75,1.77,0.19,0.992292728,0.744219546,0.737529571
2.75,1.77,0.19,0.992292728,0.744219546,0.737529748
2.75,1.77,0.19,0.992292728,0.744219546,0.737538951
2.75,1.77,0.19,0.992292728,0.744219546,0.737540066
2.75,1.77,0.25,0.992292728,0.744219546,0.737540066
2.75,1.77,0.25,0.992292728,0.744219546,0.737529748
2.75,1.77,0.25,0.992292728,0.744219546,0.73752587
2.75,1.77,0.25,0.992292728,0.744219546,0.737538951
2.75,1.77,0.25,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.25,0.992292728,0.744219546,0.737540066
2.75,2.31,-0.25,0.992292728,0.744219546,0.737538951
2.75,2.31,-0.25,0.992292728,0.744219546,0.737537282
2.75,2.31,-0.25,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.25,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.25,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.25,0.992292728,0.744219546,0.737539749
2.75,1.77,-0.25,0.992292728,0.744219546,0.737540066
2.75,1.77,-0.25,0.992292728,0.744219546,0.737529748
2.75,1.77,-0.25,0.992292728,0.744219546,0.73752587
2.75,1.24,0.06,0.699229602,0.524422201,0.403994008
2.75,1.24,0.06,0.699229602,0.524422201,0.403173217
2.75,1.24,0.06,0.699229602,0.524422201,0.403528043
2.75,1.24,0.06,0.699229602,0.524422201,0.403803152
2.75,1.24,0.06,0.699229602,0.524422201,0.403313501
2.75,1.24,0,0.699229602,0.524422201,0.408997847
2.75,1.24,0,0.699229602,0.524422201,0.408624342
2.75,1.24,0,0.699229602,0.524422201,0.409084087
2.75,1.24,0,0.699229602,0.524422201,0.409099533
2.75,1.24,0,0.699229602,0.524422201,0.409421459
2.75,1.24,-0.06,0.699229602,0.524422201,0.414508658
2.75,1.24,-0.06,0.699229602,0.524422201,0.416231295
2.75,1.24,-0.06,0.699229602,0.524422201,0.416182828
2.75,1.24,-0.06,0.699229602,0.524422201,0.414475914
2.75,1.24,-0.06,0.699229602,0.524422201,0.414466882
2.75,2.31,-0.19,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.19,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.19,0.992292728,0.744219546,0.737538951
2.75,2.31,-0.19,0.992292728,0.744219546,0.737540066
2.75,2.31,-0.19,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.12,0.992292728,0.744219546,0.737538951
2.75,2.31,-0.12,0.992292728,0.744219546,0.737537282
2.75,2.31,-0.12,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.12,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.12,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.06,0.992292728,0.744219546,0.737537282
2.75,2.31,-0.06,0.992292728,0.744219546,0.737537282
2.75,2.31,-0.06,0.992292728,0.744219546,0.737540066
2.75,2.31,-0.06,0.992292728,0.744219546,0.737529748
2.75,2.31,-0.06,0.992292728,0.744219546,0.737539048
2.75,2.31,0.12,0.992292728,0.744219546,0.737527289
2.75,2.31,0.12,0.992292728,0.744219546,0.737527519
2.75,2.31,0.12,0.992292728,0.744219546,0.737527519
2.75,2.31,0.12,0.992292728,0.744219546,0.737527519
2.75,2.31,0.12,0.992292728,0.744219546,0.737530789
2.75,2.31,0.19,0.992292728,0.744219546,0.737529748
2.75,2.31,0.19,0.992292728,0.744219546,0.737529748
2.75,2.31,0.19,0.992292728,0.744219546,0.737539048
2.75,2.31,0.19,0.992292728,0.744219546,0.737537007
2.75,2.31,0.19,0.992292728,0.744219546,0.737537282
2.75,2.85,-0.06,0.992292728,0.744219546,0.737530789
2.75,2.85,-0.06,0.992292728,0.744219546,0.737530789
2.75,2.85,-0.06,0.992292728,0.744219546,0.737533101
2.75,2.85,-0.06,0.992292728,0.744219546,0.737537295
2.75,2.85,-0.06,0.992292728,0.744219546,0.737538948
2.75,2.85,-0.12,0.992292728,0.744219546,0.737530789
2.75,2.85,-0.12,0.992292728,0.744219546,0.737530789
2.75,2.85,-0.12,0.992292728,0.744219546,0.737533101
2.75,2.85,-0.12,0.992292728,0.744219546,0.737529748
2.75,2.85,-0.12,0.992292728,0.744219546,0.737538948
2.75,2.31,0.25,0.992292728,0.744219546,0.737526148
2.75,2.31,0.25,0.992292728,0.744219546,0.737530789
2.75,2.31,0.25,0.992292728,0.744219546,0.737529748
2.75,2.31,0.25,0.992292728,0.744219546,0.737533101
2.75,2.31,0.25,0.992292728,0.744219546,0.737537295
2.75,2.85,0,0.992292728,0.744219546,0.737529748
2.75,2.85,0,0.992292728,0.744219546,0.737538951
2.75,2.85,0,0.992292728,0.744219546,0.737529748
2.75,2.85,0,0.992292728,0.744219546,0.737538951
2.75,2.85,0,0.992292728,0.744219546,0.737533101
2.75,2.85,-0.25,0.992292728,0.744219546,0.737540066
2.75,2.85,-0.25,0.992292728,0.744219546,0.737529748
2.75,2.85,-0.25,0.992292728,0.744219546,0.737529748
2.75,2.85,-0.25,0.992292728,0.744219546,0.737524076
2.75,2.85,-0.25,0.992292728,0.744219546,0.73753503
2.75,2.85,-0.19,0.992292728,0.744219546,0.737529748
2.75,2.85,-0.19,0.992292728,0.744219546,0.737529748
2.75,2.85,-0.19,0.992292728,0.744219546,0.737524076
2.75,2.85,-0.19,0.992292728,0.744219546,0.73753503
2.75,2.85,-0.19,0.992292728,0.744219546,0.737538951
2.75,2.85,0.06,0.992292728,0.744219546,0.737524076
2.75,2.85,0.06,0.992292728,0.744219546,0.73753503
2.75,2.85,0.06,0.992292728,0.744219546,0.737537007
2.75,2.85,0.06,0.992292728,0.744219546,0.737533101
2.75,2.85,0.06,0.992292728,0.744219546,0.737537007
2.75,2.85,0.12,0.992292728,0.744219546,0.737533101
2.75,2.85,0.12,0.992292728,0.744219546,0.73753503
2.75,2.85,0.12,0.992292728,0.744219546,0.737538951
2.75,2.85,0.12,0.992292728,0.744219546,0.737529748
2.75,2.85,0.12,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.25,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.25,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.25,0.992292728,0.744219546,0.737533101
2.75,3.39,-0.25,0.992292728,0.744219546,0.737533101
2.75,3.39,-0.25,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.12,0.992292728,0.744219546,0.73753503
2.75,3.39,-0.12,0.992292728,0.744219546,0.737538951
2.75,3.39,-0.12,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.12,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.12,0.992292728,0.744219546,0.737537282
2.75,2.85,0.19,0.992292728,0.744219546,0.737529748
2.75,2.85,0.19,0.992292728,0.744219546,0.737529748
2.75,2.85,0.19,0.992292728,0.744219546,0.737538951
2.75,2.85,0.19,0.992292728,0.744219546,0.737533101
2.75,2.85,0.19,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.19,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.19,0.992292728,0.744219546,0.737538951
2.75,3.39,-0.19,0.992292728,0.744219546,0.737533101
2.75,3.39,-0.19,0.992292728,0.744219546,0.737529748
2.75,3.39,-0.19,0.992292728,0.744219546,0.737537282
2.75,2.85,0.25,0.992292728,0.744219546,0.737529748
2.75,2.85,0.25,0.992292728,0.744219546,0.737529748
2.75,2.85,0.25,0.992292728,0.744219546,0.737533101
2.75,2.85,0.25,0.992292728,0.744219546,0.737533101
2.75,2.85,0.25,0.992292728,0.744219546,0.737529748
2.75,3.39,0.06,0.992292728,0.744219546,0.737537282
2.75,3.39,0.06,0.992292728,0.744219546,0.737529748
2.75,3.39,0.06,0.992292728,0.744219546,0.737537007
2.75,3.39,0.06,0.992292728,0.744219546,0.737537282
2.75,3.39,0.06,0.992292728,0.744219546,0.737529748
2.75,3.39,0.19,0.992292728,0.744219546,0.737529748
2.75,3.39,0.19,0.992292728,0.744219546,0.737529748
2.75,3.39,0.19,0.992292728,0.744219546,0.737529748
2.75,3.39,0.19,0.992292728,0.744219546,0.73753503
2.75,3.39,0.19,0.992292728,0.744219546,0.737538951
2.75,3.39,0.25,0.992292728,0.744219546,0.737533101
2.75,3.39,0.25,0.992292728,0.744219546,0.737538951
2.75,3.39,0.25,0.992292728,0.744219546,0.737529748
2.75,3.39,0.25,0.992292728,0.744219546,0.73753503
2.75,3.39,0.25,0.992292728,0.744219546,0.737529748
2.75,3.39,0,0.992292728,0.744219546,0.737539048
2.75,3.39,0,0.992292728,0.744219546,0.737529748
2.75,3.39,0,0.992292728,0.744219546,0.737529748
2.75,3.39,0,0.992292728,0.744219546,0.737524129
2.75,3.39,0,0.992292728,0.744219546,0.737529748
2.75,3.39,0.12,0.992292728,0.744219546,0.737529748
2.75,3.39,0.12,0.992292728,0.744219546,0.737529748
2.75,3.39,0.12,0.992292728,0.744219546,0.737539048
2.75,3.39,0.12,0.992292728,0.744219546,0.73753503
2.75,3.39,0.12,0.992292728,0.744219546,0.737538951
2.75,3.39,-0.06,0.992292728,0.744219546,0.737537007
2.75,3.39,-0.06,0.992292728,0.744219546,0.737533101
2.75,3.39,-0.06,0.992292728,0.744219546,0.737537007
2.75,3.39,-0.06,0.992292728,0.744219546,0.737538951
2.75,3.39,-0.06,0.992292728,0.744219546,0.737529748
2.75,3.92,-0.25,0.992292728,0.744219546,0.737533101
2.75,3.92,-0.25,0.992292728,0.744219546,0.737538951
2.75,3.92,-0.25,0.992292728,0.744219546,0.737529748
2.75,3.92,-0.25,0.992292728,0.744219546,0.73753503
2.75,3.92,-0.25,0.992292728,0.744219546,0.737537282
2.75,3.92,0,0.992292728,0.744219546,0.737529748
2.75,3.92,0,0.992292728,0.744219546,0.737537282
2.75,3.92,0,0.992292728,0.744219546,0.73753503
2.75,3.92,0,0.992292728,0.744219546,0.737538951
2.75,3.92,0,0.992292728,0.744219546,0.737529748
2.75,3.92,0.19,0.992292728,0.744219546,0.737530601
2.75,3.92,0.19,0.992292728,0.744219546,0.737529748
2.75,3.92,0.19,0.992292728,0.744219546,0.737537295
2.75,3.92,0.19,0.992292728,0.744219546,0.737529748
2.75,3.92,0.19,0.992292728,0.744219546,0.737524076
2.75,3.92,0.25,0.992292728,0.744219546,0.73753503
2.75,3.92,0.25,0.992292728,0.744219546,0.737540066
2.75,3.92,0.25,0.992292728,0.744219546,0.737529748
2.75,3.92,0.25,0.992292728,0.744219546,0.737537282
2.75,3.92,0.25,0.992292728,0.744219546,0.737538951
2.75,3.92,0.12,0.992292728,0.744219546,0.737538951
2.75,3.92,0.12,0.992292728,0.744219546,0.737529748
2.75,3.92,0.12,0.992292728,0.744219546,0.737529748
2.75,3.92,0.12,0.992292728,0.744219546,0.73753503
2.75,3.92,0.12,0.992292728,0.744219546,0.737529748
2.75,3.92,0.06,0.992292728,0.744219546,0.737524076
2.75,3.92,0.06,0.992292728,0.744219546,0.737530601
2.75,3.92,0.06,0.992292728,0.744219546,0.737529748
2.75,3.92,0.06,0.992292728,0.744219546,0.737537295
2.75,3.92,0.06,0.992292728,0.744219546,0.737529748
2.75,3.92,-0.12,0.992292728,0.744219546,0.737539048
2.75,3.92,-0.12,0.992292728,0.744219546,0.73753503
2.75,3.92,-0.12,0.992292728,0.744219546,0.737540066
2.75,3.92,-0.12,0.992292728,0.744219546,0.737529748
2.75,3.92,-0.12,0.992292728,0.744219546,0.737537282
2.75,3.92,-0.19,0.992292728,0.744219546,0.737529748
2.75,3.92,-0.19,0.992292728,0.744219546,0.737524076
2.75,3.92,-0.19,0.992292728,0.744219546,0.737530601
2.75,3.92,-0.19,0.992292728,0.744219546,0.737529748
2.75,3.92,-0.19,0.992292728,0.744219546,0.737537295
2.75,3.92,-0.06,0.992292728,0.744219546,0.737537007
2.75,3.92,-0.06,0.992292728,0.744219546,0.737537282
2.75,3.92,-0.06,0.992292728,0.744219546,0.737529748
2.75,3.92,-0.06,0.992292728,0.744219546,0.737538951
2.75,3.92,-0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.19,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.19,0.992292728,0.744219546,0.73753503
2.75,4.46,-0.19,0.992292728,0.744219546,0.737538951
2.75,4.46,-0.19,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.19,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.12,0.992292728,0.744219546,0.73753503
2.75,4.46,0,0.992292728,0.744219546,0.737529748
2.75,4.46,0,0.992292728,0.744219546,0.737529748
2.75,4.46,0,0.992292728,0.744219546,0.737529748
2.75,4.46,0,0.992292728,0.744219546,0.737529748
2.75,4.46,0,0.992292728,0.744219546,0.73753503
2.75,4.46,-0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.06,0.992292728,0.744219546,0.73753503
2.75,4.46,0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,0.06,0.992292728,0.744219546,0.737538951
2.75,4.46,0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,0.06,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.25,0.992292728,0.744219546,0.737537282
2.75,4.46,-0.25,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.25,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.25,0.992292728,0.744219546,0.737529748
2.75,4.46,-0.25,0.992292728,0.744219546,0.737529748
2.75,4.46,0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,0.12,0.992292728,0.744219546,0.73753503
2.75,4.46,0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,0.12,0.992292728,0.744219546,0.737529748
2.75,4.46,0.19,0.992292728,0.744219546,0.737529748
2.75,4.46,0.19,0.992292728,0.744219546,0.737537295
2.75,4.46,0.19,0.992292728,0.744219546,0.737529748
2.75,4.46,0.19,0.992292728,0.744219546,0.737524076
2.75,4.46,0.19,0.992292728,0.744219546,0.737529748
2.75,4.46,0.25,0.992292728,0.744219546,0.737529748
2.75,4.46,0.25,0.992292728,0.744219546,0.737537295
2.75,4.46,0.25,0.992292728,0.744219546,0.737529748
2.75,4.46,0.25,0.992292728,0.744219546,0.737524076
2.75,4.46,0.25,0.992292728,0.744219546,0.737529748
0.5,0.7,-0.19,0.807092845,0.605319634,0.558208944
0.5,0.7,-0.19,0.807092845,0.605319634,0.558508484
0.5,0.7,-0.19,0.807092845,0.605319634,0.55893106
0.5,0.7,-0.19,0.807092845,0.605319634,0.558726773
0.5,0.7,-0.19,0.807092845,0.605319634,0.55866786
0.5,3.39,0.25,0.979064165,0.734298124,0.702820682
0.5,3.39,0.25,0.979064165,0.734298124,0.703209621
0.5,3.39,0.25,0.979064165,0.734298124,0.702389244
0.5,3.39,0.25,0.979064165,0.734298124,0.703389507
0.5,3.39,0.25,0.979064165,0.734298124,0.703147683
0.5,3.92,-0.25,0.982843754,0.737132816,0.736707339
0.5,3.92,-0.25,0.982843754,0.737132816,0.736530454
0.5,3.92,-0.25,0.982843754,0.737132816,0.737177317
0.5,3.92,-0.25,0.982843754,0.737132816,0.737155914
0.5,3.92,-0.25,0.982843754,0.737132816,0.737492366
0.5,3.92,-0.19,0.982843754,0.737132816,0.734266287
0.5,3.92,-0.19,0.982843754,0.737132816,0.734578839
0.5,3.92,-0.19,0.982843754,0.737132816,0.735079205
0.5,3.92,-0.19,0.982843754,0.737132816,0.733817965
0.5,3.92,-0.19,0.982843754,0.737132816,0.733999166
0.5,3.92,-0.12,0.982843754,0.737132816,0.730936223
0.5,3.92,-0.12,0.982843754,0.737132816,0.730767883
0.5,3.92,-0.12,0.982843754,0.737132816,0.732086395
0.5,3.92,-0.12,0.982843754,0.737132816,0.730564893
0.5,3.92,-0.12,0.982843754,0.737132816,0.730405164
0.5,3.92,-0.06,0.982843754,0.737132816,0.727741856
0.5,3.92,-0.06,0.982843754,0.737132816,0.728030728
0.5,3.92,-0.06,0.982843754,0.737132816,0.727533241
0.5,3.92,-0.06,0.982843754,0.737132816,0.728177168
0.5,3.92,-0.06,0.982843754,0.737132816,0.728481462
0.5,3.92,0,0.982843754,0.737132816,0.724576138
0.5,3.92,0,0.982843754,0.737132816,0.72453014
0.5,3.92,0,0.982843754,0.737132816,0.724601314
0.5,3.92,0,0.982843754,0.737132816,0.724415129
0.5,3.92,0,0.982843754,0.737132816,0.725140596
0.5,3.92,0.06,0.982843754,0.737132816,0.721495053
0.5,3.92,0.06,0.982843754,0.737132816,0.721630228
0.5,3.92,0.06,0.982843754,0.737132816,0.721753828
0.5,3.92,0.06,0.982843754,0.737132816,0.721943784
0.5,3.92,0.06,0.982843754,0.737132816,0.721702437
0.5,3.92,0.12,0.982843754,0.737132816,0.718772953
0.5,3.92,0.12,0.982843754,0.737132816,0.718845982
0.5,3.92,0.12,0.982843754,0.737132816,0.718688159
0.5,3.92,0.12,0.982843754,0.737132816,0.719133043
0.5,3.92,0.12,0.982843754,0.737132816,0.718909703
0.5,3.92,0.19,0.982843754,0.737132816,0.715236699
0.5,3.92,0.19,0.982843754,0.737132816,0.715311058
0.5,3.92,0.19,0.982843754,0.737132816,0.715259459
0.5,3.92,0.19,0.982843754,0.737132816,0.715684629
0.5,3.92,0.19,0.982843754,0.737132816,0.715219231
0.5,3.92,0.25,0.982843754,0.737132816,0.712332671
0.5,3.92,0.25,0.982843754,0.737132816,0.711963309
0.5,3.92,0.25,0.982843754,0.737132816,0.712360986
0.5,3.92,0.25,0.982843754,0.737132816,0.712360588
0.5,3.92,0.25,0.982843754,0.737132816,0.712726902
0.5,4.46,-0.12,0.992292728,0.744219546,0.737538951
0.5,4.46,-0.12,0.992292728,0.744219546,0.737529748
0.5,4.46,-0.12,0.992292728,0.744219546,0.737529748
0.5,4.46,-0.12,0.992292728,0.744219546,0.737538951
0.5,4.46,-0.12,0.992292728,0.744219546,0.737529748
0.5,4.46,0.06,0.992292728,0.744219546,0.737529748
0.5,4.46,0.06,0.992292728,0.744219546,0.737529748
0.5,4.46,0.06,0.992292728,0.744219546,0.737529748
0.5,4.46,0.06,0.992292728,0.744219546,0.737537282
0.5,4.46,0.06,0.992292728,0.744219546,0.737539671
0.5,4.46,0.12,0.992292728,0.744219546,0.737529748
0.5,4.46,0.12,0.992292728,0.744219546,0.737538951
0.5,4.46,0.12,0.992292728,0.744219546,0.737529748
0.5,4.46,0.12,0.992292728,0.744219546,0.737537007
0.5,4.46,0.12,0.992292728,0.744219546,0.737529748
0.5,4.46,0.25,0.992292728,0.744219546,0.737533101
0.5,4.46,0.25,0.992292728,0.744219546,0.737529748
0.5,4.46,0.25,0.992292728,0.744219546,0.737538951
0.5,4.46,0.25,0.992292728,0.744219546,0.737535324
0.5,4.46,0.25,0.992292728,0.744219546,0.737539671
0.5,5,-0.25,0.992292728,0.744219546,0.73752787
0.5,5,-0.25,0.992292728,0.744219546,0.737537295
0.5,5,-0.25,0.992292728,0.744219546,0.737527519
0.5,5,-0.25,0.992292728,0.744219546,0.737538951
0.5,5,-0.25,0.992292728,0.744219546,0.73752787
0.5,5,-0.12,0.992292728,0.744219546,0.737529748
0.5,5,-0.12,0.992292728,0.744219546,0.737537295
0.5,5,-0.12,0.992292728,0.744219546,0.737529748
0.5,5,-0.12,0.992292728,0.744219546,0.737538951
0.5,5,-0.12,0.992292728,0.744219546,0.737540066
0.5,5,-0.19,0.992292728,0.744219546,0.737529748
0.5,5,-0.19,0.992292728,0.744219546,0.737538951
0.5,5,-0.19,0.992292728,0.744219546,0.737535324
0.5,5,-0.19,0.992292728,0.744219546,0.737529748
0.5,5,-0.19,0.992292728,0.744219546,0.737533101
